# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run IMRPhenomPv2NRT_lowSpin_posterior, z=0.0099)
1.441570e+00	1.287818e+00	3.409033e+02	9.463747e+02
1.494145e+00	1.243784e+00	2.717191e+02	1.070027e+02
1.414982e+00	1.311615e+00	1.427655e+02	7.362328e+02
1.492112e+00	1.245440e+00	3.980445e+02	1.440711e+02
1.383229e+00	1.341345e+00	8.120263e+02	3.372560e+02
1.386773e+00	1.338102e+00	5.118924e+02	2.020726e+02
1.453538e+00	1.277411e+00	2.445927e+02	2.100778e+02
1.460364e+00	1.271615e+00	2.722386e+02	1.125587e+02
1.461620e+00	1.270944e+00	9.603965e+00	3.168519e+03
1.640666e+00	1.138443e+00	8.658824e+01	6.705763e+02
1.596135e+00	1.168374e+00	2.882035e+02	1.372544e+03
1.500250e+00	1.238778e+00	1.658042e+02	1.535773e+02
1.413069e+00	1.313142e+00	1.065491e+02	3.090085e+02
1.497517e+00	1.241253e+00	1.811131e+02	1.042539e+03
1.538776e+00	1.209238e+00	7.852635e+01	4.445673e+02
1.461612e+00	1.270725e+00	1.186225e+03	9.443124e+02
1.389704e+00	1.335133e+00	1.467299e+02	3.176974e+02
1.476103e+00	1.258428e+00	2.541152e+02	9.436156e+01
1.390777e+00	1.334373e+00	1.366332e+03	5.805166e+00
1.449672e+00	1.280833e+00	6.490134e+02	4.168625e+02
1.401061e+00	1.324310e+00	1.511608e+02	4.397809e+02
1.487919e+00	1.249030e+00	5.798207e+02	6.025541e+02
1.525456e+00	1.219155e+00	1.624772e+02	7.188804e+01
1.395853e+00	1.329247e+00	3.152526e+02	1.399516e+02
1.481028e+00	1.254645e+00	2.028228e+02	6.885250e+02
1.428215e+00	1.299790e+00	1.139834e+03	3.339323e+02
1.599844e+00	1.165550e+00	6.719861e+00	7.252188e+02
1.592987e+00	1.170226e+00	3.296773e+02	7.117650e+02
1.572872e+00	1.184360e+00	8.888611e+01	5.501471e+02
1.593795e+00	1.169776e+00	2.612721e+02	1.231057e+03
1.374792e+00	1.349539e+00	3.100758e+02	4.734153e+01
1.520284e+00	1.223365e+00	3.313533e+02	1.512159e+03
1.596425e+00	1.167771e+00	1.027299e+01	5.685879e+02
1.392200e+00	1.332452e+00	1.491675e+02	1.003757e+02
1.387871e+00	1.337051e+00	3.552617e+02	8.813212e+02
1.456756e+00	1.274987e+00	9.930704e+02	1.233652e+03
1.380860e+00	1.343506e+00	6.522221e+02	2.101171e+02
1.433693e+00	1.294629e+00	3.901322e+02	3.092618e+01
1.373718e+00	1.350767e+00	1.514028e+03	1.429427e+02
1.494215e+00	1.243672e+00	4.588644e+01	5.200993e+02
1.482247e+00	1.253412e+00	4.823169e+02	6.927894e+02
1.540242e+00	1.208305e+00	3.607272e+02	6.217103e+02
1.520932e+00	1.222978e+00	1.056007e+03	2.566247e+02
1.457424e+00	1.274286e+00	8.893651e+02	7.943088e+02
1.485851e+00	1.250474e+00	3.598031e+02	3.988044e+01
1.498160e+00	1.240577e+00	1.580957e+02	3.353074e+02
1.520078e+00	1.223508e+00	1.029992e+02	4.749067e+02
1.483915e+00	1.252147e+00	7.152097e+02	5.122001e+02
1.413278e+00	1.313072e+00	9.007532e+02	3.105369e+02
1.434367e+00	1.294046e+00	4.517977e+02	9.929572e+01
1.420778e+00	1.306526e+00	4.503772e+02	8.120564e+02
1.386420e+00	1.338374e+00	7.765695e+01	2.599176e+02
1.553616e+00	1.198292e+00	1.186255e+01	4.286230e+02
1.391987e+00	1.332967e+00	4.545489e+02	3.286091e+01
1.376901e+00	1.347639e+00	2.799304e+02	2.974151e+02
1.372298e+00	1.351984e+00	7.892854e+02	5.890690e+01
1.447448e+00	1.282854e+00	2.566361e+02	1.949558e+02
1.472504e+00	1.261676e+00	3.317310e+02	6.076153e+01
1.560826e+00	1.193105e+00	1.755129e+02	9.516253e+02
1.606957e+00	1.160826e+00	5.265102e+02	6.859316e+02
1.523873e+00	1.220651e+00	3.006234e+02	1.475716e+02
1.365494e+00	1.358844e+00	1.220573e+03	3.298427e+02
1.455757e+00	1.275639e+00	8.301931e+02	4.254843e+02
1.465315e+00	1.267675e+00	6.728591e+02	4.858930e+02
1.548506e+00	1.202162e+00	1.182660e+02	1.406369e+03
1.445337e+00	1.284919e+00	8.031703e+02	8.874504e+02
1.473616e+00	1.260718e+00	2.650562e+02	1.298883e+03
1.452814e+00	1.277997e+00	9.037247e+01	3.534370e+02
1.494641e+00	1.243331e+00	1.480308e+02	8.982172e+02
1.648919e+00	1.133265e+00	1.788531e+02	3.852745e+02
1.606261e+00	1.161450e+00	7.739592e+02	6.016686e+02
1.575235e+00	1.182839e+00	2.622948e+02	1.810333e+03
1.453321e+00	1.277758e+00	4.167376e+01	1.284141e+03
1.394715e+00	1.330473e+00	2.938833e+02	2.226620e+02
1.594795e+00	1.169197e+00	1.772502e+02	4.605646e+02
1.478458e+00	1.256957e+00	8.849092e+02	1.590593e+03
1.362448e+00	1.361511e+00	2.262889e+02	6.440408e+02
1.553727e+00	1.198177e+00	1.079188e+02	3.684940e+02
1.534198e+00	1.212658e+00	4.947116e+01	4.250089e+02
1.622244e+00	1.150707e+00	2.802462e+02	2.678808e+02
1.408711e+00	1.317625e+00	8.267003e+02	8.892252e+02
1.441825e+00	1.287711e+00	1.644087e+02	4.467728e+02
1.518444e+00	1.224778e+00	4.264288e+02	5.270385e+02
1.442492e+00	1.287092e+00	7.451581e+02	3.300080e+02
1.423051e+00	1.304116e+00	3.335398e+02	3.794737e+02
1.667210e+00	1.121582e+00	2.240497e+02	8.509968e+01
1.546782e+00	1.203435e+00	7.197816e+01	1.435621e+03
1.386162e+00	1.338588e+00	3.073649e+02	4.609119e+02
1.407142e+00	1.319033e+00	1.417494e+03	1.346727e+02
1.431669e+00	1.297021e+00	1.174879e+03	3.462416e+02
1.404078e+00	1.321785e+00	6.912111e+02	4.418638e+02
1.440696e+00	1.289029e+00	7.367987e+02	4.864028e+02
1.403339e+00	1.322589e+00	1.820805e+02	1.390832e+03
1.397087e+00	1.328292e+00	1.471297e+03	1.072099e+02
1.525786e+00	1.219175e+00	5.376506e+02	7.432758e+02
1.690121e+00	1.107674e+00	5.511596e+01	6.484163e+02
1.418946e+00	1.307894e+00	3.093435e+02	1.367627e+02
1.377519e+00	1.346963e+00	4.246125e+02	7.030522e+02
1.525785e+00	1.219060e+00	5.112061e+01	6.323136e+02
1.471695e+00	1.262607e+00	1.631600e+02	1.413024e+03
1.584040e+00	1.176358e+00	1.255000e+02	1.351342e+02
1.528367e+00	1.217452e+00	9.857749e+02	1.908603e+03
1.393286e+00	1.331892e+00	1.205711e+03	3.532242e+02
1.541160e+00	1.207563e+00	3.160271e+02	4.143523e+01
1.468359e+00	1.264953e+00	4.134293e+02	2.075327e+02
1.555138e+00	1.196880e+00	7.134167e+01	1.456753e+02
1.455686e+00	1.275566e+00	2.280591e+02	2.091757e+01
1.384142e+00	1.340527e+00	2.712126e+02	8.018435e+02
1.482888e+00	1.252983e+00	5.429679e+02	3.026095e+02
1.412250e+00	1.314367e+00	2.074100e+02	1.154167e+03
1.373094e+00	1.350995e+00	2.149196e+02	3.842817e+00
1.548010e+00	1.202459e+00	7.211654e+02	1.294882e+02
1.365192e+00	1.359127e+00	6.899595e+02	1.816743e+02
1.444031e+00	1.285632e+00	2.037566e+01	4.038614e+02
1.382714e+00	1.341755e+00	2.429418e+02	3.205587e+02
1.533466e+00	1.213432e+00	1.986713e+02	7.626514e+02
1.523834e+00	1.220956e+00	1.976858e+02	3.951411e+03
1.423505e+00	1.303878e+00	2.587470e+02	6.040771e+02
1.509170e+00	1.231916e+00	2.186419e+02	2.822079e+02
1.583778e+00	1.176623e+00	1.415272e+02	3.174612e+02
1.491052e+00	1.246512e+00	6.808322e+01	1.278473e+03
1.496141e+00	1.242398e+00	2.691290e+02	8.616076e+02
1.546150e+00	1.203841e+00	5.120910e+02	1.691327e+02
1.408779e+00	1.317541e+00	4.200191e+02	1.431632e+03
1.483766e+00	1.252348e+00	1.325458e+03	2.602139e+02
1.367106e+00	1.357194e+00	7.859318e+02	4.340644e+01
1.493940e+00	1.244104e+00	1.213976e+02	6.735620e+02
1.514003e+00	1.227943e+00	3.012698e+02	1.722381e+00
1.403234e+00	1.322632e+00	8.493071e+02	3.583521e+02
1.642790e+00	1.137036e+00	1.430959e+02	2.146256e+02
1.570347e+00	1.186202e+00	2.899428e+01	1.391145e+01
1.475974e+00	1.258500e+00	2.290205e+02	1.185167e+02
1.440272e+00	1.288754e+00	2.678857e+01	3.453881e+02
1.387915e+00	1.337269e+00	7.017046e+02	1.210445e+03
1.428717e+00	1.299351e+00	5.177660e+02	6.938582e+02
1.393770e+00	1.331488e+00	6.125305e+02	4.185708e+02
1.390828e+00	1.334001e+00	2.035896e+02	8.527736e+01
1.481330e+00	1.254306e+00	2.230400e+02	1.170584e+03
1.656909e+00	1.127907e+00	4.799963e+01	2.697993e+02
1.388549e+00	1.336555e+00	1.646821e+02	7.597936e+02
1.380918e+00	1.343663e+00	2.748272e+02	6.269361e+02
1.492180e+00	1.245491e+00	6.241210e+02	5.262304e+02
1.484759e+00	1.251410e+00	6.696989e+02	7.445392e+01
1.456806e+00	1.274784e+00	3.976833e+02	1.554662e+03
1.468719e+00	1.264650e+00	6.541353e+01	5.281576e+02
1.431106e+00	1.296954e+00	2.213917e+02	1.246031e+02
1.509309e+00	1.231702e+00	9.988989e+01	4.603242e+02
1.524386e+00	1.220240e+00	8.866980e+02	9.664700e+00
1.513848e+00	1.228180e+00	4.031975e+01	6.816449e+02
1.494596e+00	1.243391e+00	4.187029e+00	7.327124e+02
1.593705e+00	1.169944e+00	3.625994e+02	2.166847e+00
1.370860e+00	1.353455e+00	2.150007e+02	3.104549e+02
1.472901e+00	1.261025e+00	9.405019e+02	2.355623e+01
1.463977e+00	1.268837e+00	4.507913e+02	9.411321e+02
1.448126e+00	1.282099e+00	1.493983e+02	1.341764e+02
1.500824e+00	1.238514e+00	2.758005e+02	5.652045e+02
1.387319e+00	1.337588e+00	8.032578e+02	6.903120e+02
1.460255e+00	1.271956e+00	6.054529e+00	5.499019e+02
1.663406e+00	1.124312e+00	3.590704e+02	1.238362e+02
1.550310e+00	1.200901e+00	1.074214e+02	1.237732e+03
1.461429e+00	1.270627e+00	2.607521e+02	3.267021e+02
1.450735e+00	1.279825e+00	3.121681e+02	2.516928e+02
1.514636e+00	1.227608e+00	4.838102e+01	4.601406e+02
1.451925e+00	1.278670e+00	2.138186e+02	4.096866e+02
1.592254e+00	1.170749e+00	1.796510e+02	6.258813e+02
1.400399e+00	1.324810e+00	1.049336e+02	2.038826e+02
1.654547e+00	1.129771e+00	6.320645e+02	9.487666e+02
1.442415e+00	1.287120e+00	6.866572e+01	4.192354e+02
1.530449e+00	1.215582e+00	4.198319e+02	1.984893e+01
1.362872e+00	1.361523e+00	7.084708e+02	5.451547e+01
1.418127e+00	1.308763e+00	9.926023e+02	2.448128e+02
1.494676e+00	1.243315e+00	5.920111e+01	7.553321e+02
1.457081e+00	1.274255e+00	1.152331e+02	4.585350e+01
1.568937e+00	1.187034e+00	8.423793e+01	5.409728e+02
1.511107e+00	1.230406e+00	4.569723e+02	2.573754e+02
1.445313e+00	1.284609e+00	5.544091e+02	3.613529e+02
1.468392e+00	1.264978e+00	2.711699e+02	3.899188e+02
1.363257e+00	1.360917e+00	1.966935e+02	8.394767e+02
1.424091e+00	1.303328e+00	3.494681e+02	6.653681e+01
1.601701e+00	1.164217e+00	9.673367e+01	3.398291e+02
1.465478e+00	1.267284e+00	2.179600e+02	2.689915e+02
1.444719e+00	1.285100e+00	2.230284e+02	6.400530e+01
1.562613e+00	1.191847e+00	4.520427e+01	1.072683e+03
1.421752e+00	1.305732e+00	7.065622e+02	8.972211e+02
1.389411e+00	1.335482e+00	1.056232e+03	3.484751e+02
1.403007e+00	1.322500e+00	1.984524e+02	1.006788e+02
1.388834e+00	1.335866e+00	3.746947e+02	2.741692e+01
1.628439e+00	1.146489e+00	2.759843e+02	3.581184e+02
1.402578e+00	1.322899e+00	6.570068e+01	2.611822e+02
1.530593e+00	1.215170e+00	5.707401e+00	5.046809e+02
1.499089e+00	1.240079e+00	4.350193e+02	1.161043e+03
1.391375e+00	1.333625e+00	9.790528e+02	5.671156e+00
1.559264e+00	1.194185e+00	8.808931e+01	1.284394e+03
1.366757e+00	1.357352e+00	3.172677e+02	2.348214e+02
1.500936e+00	1.238512e+00	3.749824e+02	7.142112e+01
1.494984e+00	1.243057e+00	2.884801e+02	1.126107e+02
1.431622e+00	1.296460e+00	2.119071e+02	7.193106e+01
1.478027e+00	1.256871e+00	6.664205e+02	4.054931e+01
1.440781e+00	1.288622e+00	9.740169e+02	1.329038e+02
1.608108e+00	1.159921e+00	3.999154e+01	2.825800e+02
1.433900e+00	1.294542e+00	9.743209e+02	1.539666e+02
1.515039e+00	1.227298e+00	5.407035e+02	8.439220e+01
1.372599e+00	1.351485e+00	5.248742e+02	9.934806e+01
1.527046e+00	1.218120e+00	5.275632e+01	1.567780e+03
1.619314e+00	1.152546e+00	3.109962e+01	8.433518e+02
1.414929e+00	1.311694e+00	7.079449e+01	4.090488e+02
1.382854e+00	1.341726e+00	3.275395e+02	2.760086e+02
1.368874e+00	1.355411e+00	8.216884e+02	1.591466e+02
1.458804e+00	1.272815e+00	2.083502e+01	5.439245e+02
1.480299e+00	1.255044e+00	8.096716e+01	6.415806e+02
1.403679e+00	1.321899e+00	3.529503e+02	1.404634e+02
1.434163e+00	1.294545e+00	1.266912e+03	1.972641e+02
1.493546e+00	1.244304e+00	3.737580e+02	6.574296e+01
1.369097e+00	1.354989e+00	5.930462e+01	2.945042e+02
1.401732e+00	1.324001e+00	6.367643e+02	6.347146e+02
1.628777e+00	1.146286e+00	5.125897e+02	2.150787e+02
1.456377e+00	1.274723e+00	1.471415e+02	1.583080e+01
1.518875e+00	1.224345e+00	5.476437e+02	4.238395e+02
1.479794e+00	1.255510e+00	3.780516e+02	5.195862e+01
1.516378e+00	1.226527e+00	4.531774e+02	7.883326e+02
1.503521e+00	1.236505e+00	3.004193e+02	1.205056e+03
1.381016e+00	1.343537e+00	1.449882e+01	4.039102e+02
1.583804e+00	1.176690e+00	2.088860e+02	1.775054e+03
1.583812e+00	1.176948e+00	5.014963e+02	3.637164e+02
1.557093e+00	1.195798e+00	2.151996e+02	2.042495e+02
1.436896e+00	1.291978e+00	1.257610e+02	6.055978e+02
1.379746e+00	1.344453e+00	1.664364e+02	5.153675e+01
1.421440e+00	1.305644e+00	1.421979e+02	3.537543e+02
1.395614e+00	1.329453e+00	3.024453e+02	1.412572e+02
1.450847e+00	1.279814e+00	3.585029e+02	1.176252e+03
1.428678e+00	1.299452e+00	4.901530e+02	7.606948e+02
1.540052e+00	1.208153e+00	1.757539e+02	9.512630e+01
1.410400e+00	1.315871e+00	1.193480e+03	3.474633e+01
1.408426e+00	1.317539e+00	1.760166e+02	9.250262e+02
1.475065e+00	1.259436e+00	4.210319e+02	5.808954e+01
1.506721e+00	1.233872e+00	1.676567e+02	1.221225e+03
1.366142e+00	1.358097e+00	2.258003e+02	4.864073e+02
1.411907e+00	1.314469e+00	1.019739e+01	8.244614e+02
1.431915e+00	1.296621e+00	2.289481e+02	1.121064e+03
1.543051e+00	1.205829e+00	2.079387e+02	1.260824e+02
1.369895e+00	1.354599e+00	2.512792e+02	1.085993e+03
1.408248e+00	1.317845e+00	5.341467e+02	4.631668e+02
1.413027e+00	1.313436e+00	1.196668e+03	9.134578e+01
1.493258e+00	1.244490e+00	1.866230e+02	1.031983e+02
1.519812e+00	1.223696e+00	1.924981e+02	1.452512e+03
1.430836e+00	1.297366e+00	2.734073e+02	7.135444e+02
1.377232e+00	1.347291e+00	1.012294e+03	1.208474e+02
1.395693e+00	1.329444e+00	2.408717e+02	2.234557e+02
1.468099e+00	1.264974e+00	3.627510e+02	8.820628e-01
1.660978e+00	1.125508e+00	1.755549e+02	2.575618e+02
1.466951e+00	1.266427e+00	7.835582e+01	3.015574e+03
1.428834e+00	1.299220e+00	1.918161e+02	1.676439e+03
1.398126e+00	1.327211e+00	2.608324e+02	3.161263e+02
1.439582e+00	1.289493e+00	1.526494e+02	1.425589e+02
1.363290e+00	1.360854e+00	3.948886e+02	8.092673e+02
1.475858e+00	1.258577e+00	1.314039e+02	1.918629e+02
1.420601e+00	1.306511e+00	9.251145e+01	2.713248e+02
1.560320e+00	1.193419e+00	3.203797e+01	8.557301e+02
1.558528e+00	1.194579e+00	9.176746e+00	2.125339e+02
1.506893e+00	1.233680e+00	1.544324e+02	9.546083e+01
1.485852e+00	1.250651e+00	3.452009e+01	1.834679e+03
1.433678e+00	1.294789e+00	6.991126e+02	4.512218e+02
1.370759e+00	1.353838e+00	1.190565e+03	1.178938e+02
1.537639e+00	1.210318e+00	5.607247e+01	1.273832e+03
1.373599e+00	1.350745e+00	1.642713e+02	1.066324e+03
1.465431e+00	1.267303e+00	8.610540e+02	1.673512e+02
1.430513e+00	1.297568e+00	3.471101e+01	6.209180e+02
1.440575e+00	1.288763e+00	7.435013e+02	9.675047e+01
1.595801e+00	1.168359e+00	2.423222e+02	3.518865e+02
1.514683e+00	1.227349e+00	6.143028e+01	2.367970e+02
1.402205e+00	1.323358e+00	6.442332e+01	4.474277e+02
1.403609e+00	1.322160e+00	4.080276e+02	7.201643e+02
1.514836e+00	1.227333e+00	3.481841e+02	3.151314e+01
1.377533e+00	1.346902e+00	3.514397e+02	4.918782e+02
1.388754e+00	1.336240e+00	5.465982e+02	1.140593e+02
1.563716e+00	1.190998e+00	7.320294e+01	5.859725e+02
1.412903e+00	1.313290e+00	6.589742e+02	1.739417e+02
1.467120e+00	1.266020e+00	4.775872e+02	5.556019e+02
1.416191e+00	1.310511e+00	4.410868e+02	7.244352e+02
1.561020e+00	1.193123e+00	1.227832e+03	3.060499e+02
1.555376e+00	1.197321e+00	1.355792e+02	2.282000e+03
1.506660e+00	1.234087e+00	2.515793e+02	3.676201e+02
1.362923e+00	1.361176e+00	5.622131e+02	1.106834e+02
1.365263e+00	1.358935e+00	1.436527e+02	2.225782e+02
1.513491e+00	1.228563e+00	1.822260e+02	4.200009e+02
1.388151e+00	1.336815e+00	3.742768e+02	1.065041e+03
1.377967e+00	1.346645e+00	1.270007e+03	5.286050e+02
1.428922e+00	1.298974e+00	3.964157e+02	5.742204e+01
1.392999e+00	1.332922e+00	2.590563e+03	4.196091e+02
1.385739e+00	1.339158e+00	1.366983e+02	1.258537e+03
1.608802e+00	1.159341e+00	2.250450e+02	8.218134e+01
1.393903e+00	1.331290e+00	4.649459e+02	5.622991e+00
1.420745e+00	1.306458e+00	4.471194e+02	1.577706e+02
1.515408e+00	1.227191e+00	1.875196e+02	1.229623e+03
1.591448e+00	1.171459e+00	2.628944e+02	4.875727e+00
1.418695e+00	1.308310e+00	1.994882e+02	6.050403e+02
1.414046e+00	1.312529e+00	6.458206e+01	7.122951e+02
1.396807e+00	1.328584e+00	2.186639e+02	1.807921e+03
1.476809e+00	1.257746e+00	5.384523e+02	1.123648e+02
1.363366e+00	1.360855e+00	6.100587e+01	2.557020e+02
1.405380e+00	1.320532e+00	3.062765e+02	2.840634e+02
1.376145e+00	1.348191e+00	5.556691e+02	6.607174e+01
1.464135e+00	1.268356e+00	1.533297e+02	5.163684e+02
1.505272e+00	1.235039e+00	5.302743e+02	3.152272e+02
1.753011e+00	1.071364e+00	3.150183e+01	9.743285e+02
1.457905e+00	1.273834e+00	1.492841e+02	5.771454e+02
1.455684e+00	1.275736e+00	2.416986e+02	6.308092e+02
1.410745e+00	1.315347e+00	2.122193e+02	2.175645e+02
1.397140e+00	1.328122e+00	5.159631e+02	3.808925e+02
1.560248e+00	1.193586e+00	2.128341e+02	8.924969e+02
1.366916e+00	1.357380e+00	2.506665e+02	2.632590e+02
1.400145e+00	1.325600e+00	6.389160e+02	4.977516e+02
1.510865e+00	1.230674e+00	3.195183e+02	1.618916e+03
1.604242e+00	1.162500e+00	5.461830e+01	6.231388e+02
1.368222e+00	1.355984e+00	4.585394e+02	6.329493e+02
1.542069e+00	1.206781e+00	4.529719e+01	4.354361e+02
1.469320e+00	1.264494e+00	4.513887e+02	2.052260e+03
1.370876e+00	1.353507e+00	6.653891e+02	6.715347e+02
1.448860e+00	1.281621e+00	9.665525e+02	2.733666e+02
1.459119e+00	1.272879e+00	2.579106e+02	1.613919e+03
1.514119e+00	1.227963e+00	3.056882e+02	1.507152e+02
1.414898e+00	1.311450e+00	2.309342e+02	1.561303e+02
1.484186e+00	1.252062e+00	2.631376e+02	1.366689e+03
1.542881e+00	1.206102e+00	4.893672e+02	3.758360e+02
1.442790e+00	1.286768e+00	1.409871e+02	6.144904e+02
1.390002e+00	1.334919e+00	4.911681e+02	5.549913e+02
1.511230e+00	1.230535e+00	1.498739e+02	1.787786e+03
1.385093e+00	1.339326e+00	4.557168e+02	3.485523e+02
1.480776e+00	1.254531e+00	4.699100e+01	6.056292e+02
1.592752e+00	1.170189e+00	8.647730e+01	6.682179e+01
1.408578e+00	1.317166e+00	1.801844e+02	1.755862e+02
1.481398e+00	1.254239e+00	2.330725e+02	2.225572e+02
1.406074e+00	1.319834e+00	5.113448e+02	1.548025e+02
1.409340e+00	1.316648e+00	1.985564e+02	4.134452e+02
1.512641e+00	1.229352e+00	5.632314e+02	5.323076e+02
1.413280e+00	1.313392e+00	6.329776e+02	7.807618e+01
1.493258e+00	1.244731e+00	2.623539e+02	1.160407e+03
1.591410e+00	1.171467e+00	9.548664e+02	1.962560e+03
1.681854e+00	1.112806e+00	2.250278e+02	1.019519e+03
1.384364e+00	1.340355e+00	1.405858e+02	1.234452e+03
1.432885e+00	1.295369e+00	1.248280e+02	2.846142e+02
1.586591e+00	1.174841e+00	1.738131e+02	1.382222e+03
1.437683e+00	1.291283e+00	1.633045e+02	4.588086e+02
1.502715e+00	1.237071e+00	2.128856e+02	1.023811e+03
1.412047e+00	1.314337e+00	5.710898e+01	6.102360e+02
1.405814e+00	1.320067e+00	5.930401e+02	9.391032e+01
1.509275e+00	1.232165e+00	3.850583e+02	1.514814e+03
1.371598e+00	1.352733e+00	5.541083e+01	1.187334e+03
1.528397e+00	1.217054e+00	2.385205e+02	1.063525e+03
1.653430e+00	1.130425e+00	1.229768e+02	3.660125e+02
1.534503e+00	1.212417e+00	4.511485e+02	4.611391e+02
1.468840e+00	1.264419e+00	1.634351e+02	9.487600e+02
1.385199e+00	1.339711e+00	6.796933e+02	3.833459e+02
1.393399e+00	1.331452e+00	4.322730e+01	4.433755e+02
1.388180e+00	1.336594e+00	3.134155e+01	4.702568e+02
1.385445e+00	1.339117e+00	9.477042e+01	3.166533e+02
1.419875e+00	1.307123e+00	3.311172e+01	1.037210e+03
1.482103e+00	1.253502e+00	8.966216e+01	5.282978e+02
1.383887e+00	1.340544e+00	1.694781e+02	5.638380e+02
1.471145e+00	1.262756e+00	2.742241e+02	1.333663e+03
1.590749e+00	1.171908e+00	3.043505e+01	7.141533e+02
1.515611e+00	1.226812e+00	2.623021e+02	8.625151e+01
1.524505e+00	1.220191e+00	1.031193e+02	4.033006e+02
1.388233e+00	1.336844e+00	7.972103e+02	8.749688e+02
1.443490e+00	1.286154e+00	4.261854e+01	9.987490e+02
1.464828e+00	1.267883e+00	8.179415e+01	4.498935e+02
1.504182e+00	1.235821e+00	1.540728e+02	4.043162e+02
1.411476e+00	1.314972e+00	3.821728e+02	9.585034e+02
1.451980e+00	1.278709e+00	4.140889e+02	6.579598e+01
1.373255e+00	1.351186e+00	6.423268e+01	5.869529e+02
1.393893e+00	1.331261e+00	7.989629e+01	3.998091e+02
1.445778e+00	1.284119e+00	5.206782e+02	1.113746e+03
1.705939e+00	1.098267e+00	1.026993e+01	6.612977e+02
1.430351e+00	1.297885e+00	5.226873e+02	4.938145e+02
1.428206e+00	1.299908e+00	1.536020e+02	6.442837e+02
1.499166e+00	1.239844e+00	1.055922e+02	5.612181e+02
1.453350e+00	1.277832e+00	3.059689e+02	2.067147e+01
1.475815e+00	1.258786e+00	7.322936e+02	2.169945e+02
1.388846e+00	1.336357e+00	5.993183e+02	1.147851e+03
1.541209e+00	1.207397e+00	3.925002e+01	2.674453e+03
1.533177e+00	1.213504e+00	2.337809e+02	4.737030e+02
1.454013e+00	1.277036e+00	4.957224e+01	5.644944e+02
1.366488e+00	1.357514e+00	8.109500e+01	2.450082e+02
1.583975e+00	1.176664e+00	4.990199e+02	3.754677e+02
1.457739e+00	1.274094e+00	6.784546e+02	6.721054e+02
1.631281e+00	1.144482e+00	2.972585e+01	1.413978e+03
1.396086e+00	1.329351e+00	2.504163e+02	5.727611e+02
1.580016e+00	1.179268e+00	3.806655e+02	3.395975e+02
1.491400e+00	1.246286e+00	4.249117e+02	1.181611e+03
1.373634e+00	1.351042e+00	1.258123e+03	4.445518e+02
1.398649e+00	1.326517e+00	2.163867e+02	1.296865e+03
1.654528e+00	1.129553e+00	7.039597e+01	5.449678e+02
1.475196e+00	1.259348e+00	3.410656e+02	5.136781e+02
1.396732e+00	1.328460e+00	2.431292e+02	6.475192e+01
1.365070e+00	1.359588e+00	2.536686e+03	7.139496e+02
1.445311e+00	1.284814e+00	2.398966e+02	5.853369e+02
1.551301e+00	1.200051e+00	2.790406e+02	8.021766e+02
1.529147e+00	1.216448e+00	2.545148e+02	1.202535e+03
1.596140e+00	1.167763e+00	4.245477e+01	1.058055e+02
1.550321e+00	1.200745e+00	3.799832e+02	7.340011e+02
1.389332e+00	1.335971e+00	8.985667e+02	9.736149e+02
1.619421e+00	1.152381e+00	2.062492e+02	2.244930e+02
1.577453e+00	1.181214e+00	3.223200e+02	2.389361e+02
1.419109e+00	1.307922e+00	3.887187e+02	7.904314e+02
1.539246e+00	1.208877e+00	3.786633e+02	4.951375e+02
1.518507e+00	1.224830e+00	7.657757e+01	2.669793e+02
1.427500e+00	1.300509e+00	2.496603e+02	1.068558e+03
1.438690e+00	1.290262e+00	1.052957e+01	3.673382e+02
1.493156e+00	1.244557e+00	1.581716e+02	1.131424e+02
1.556814e+00	1.196059e+00	9.037340e+01	1.093708e+03
1.409387e+00	1.316900e+00	5.599545e+02	3.463653e+02
1.525852e+00	1.218920e+00	3.950162e+02	8.214345e+02
1.725509e+00	1.086803e+00	2.727314e+01	5.101107e+02
1.548976e+00	1.201737e+00	3.205442e+02	7.978804e+01
1.405670e+00	1.320356e+00	3.560759e+02	2.886315e+02
1.566094e+00	1.189322e+00	1.531226e+02	2.841481e+02
1.483837e+00	1.252230e+00	2.321102e+02	3.968922e+02
1.501298e+00	1.238217e+00	3.617004e+02	2.759753e+02
1.530847e+00	1.215152e+00	6.358190e+02	2.397113e+02
1.533767e+00	1.213156e+00	9.704613e+01	1.615297e+03
1.657330e+00	1.127905e+00	1.381776e+02	6.027009e+02
1.409166e+00	1.316801e+00	4.257343e+02	7.473570e+02
1.485465e+00	1.250935e+00	1.962229e+02	5.675527e+02
1.416679e+00	1.309982e+00	1.694453e+02	3.802679e+02
1.601981e+00	1.164369e+00	4.202124e+02	6.320362e+02
1.394491e+00	1.330702e+00	5.119196e+02	9.583817e+02
1.393367e+00	1.331598e+00	5.091850e+02	5.568330e+02
1.407004e+00	1.319184e+00	1.061536e+03	1.145928e+02
1.594131e+00	1.169329e+00	6.264869e+01	9.565417e+01
1.563902e+00	1.190797e+00	2.730640e+02	1.170179e+03
1.607699e+00	1.160062e+00	1.538997e+02	3.947360e+02
