1.446924385451000994e+00 9.899566894356794933e+00
1.481672742683574739e+00 9.770253446867862124e+00
1.524768706604815005e+00 1.002143360841365194e+01
1.432786249961783831e+00 9.872807855563753066e+00
1.427661277819823216e+00 8.076518940712213990e+00
1.553458228822866216e+00 1.089020136898201585e+01
1.425868036050618848e+00 1.023892629072564731e+01
1.301505961980359061e+00 9.381047458670002115e+00
1.374344134148598684e+00 7.526418699647354771e+00
1.470231187203398404e+00 9.535791381217780582e+00
1.588132204028217975e+00 8.969141989662876568e+00
1.298213365792253216e+00 8.402374590958279654e+00
1.462061417454878498e+00 9.956026751059518176e+00
1.511122120128620461e+00 9.810418604079021776e+00
1.417809395111502502e+00 8.877751294292034245e+00
1.497367900069746849e+00 1.001490583254609668e+01
1.548152102366723071e+00 8.729278320621832066e+00
1.358235123800044963e+00 1.017294400496145812e+01
1.486749740048143975e+00 9.842732375721949367e+00
1.525579057562114871e+00 9.906316160695350703e+00
1.542613199904949273e+00 1.012718842998637925e+01
1.463862181440113153e+00 8.064316652090932180e+00
1.504108477557906332e+00 9.086705821122942339e+00
1.430040047594614450e+00 9.430980422381757933e+00
1.435381358391563555e+00 8.314839468758364660e+00
1.443026819828142848e+00 1.115025924965659954e+01
1.393860351483087623e+00 8.499302260111992524e+00
1.358373983653317962e+00 9.558998915980485123e+00
1.399938208616608337e+00 8.083077030178625222e+00
1.459585797938653062e+00 9.251100730808328620e+00
1.419165529062618170e+00 8.238075547273178145e+00
1.474409645965677917e+00 9.577017935573442386e+00
1.480838231363844848e+00 9.078459352609632660e+00
1.434415338989114996e+00 1.002450206973042057e+01
1.432432208444992305e+00 9.797263927565779795e+00
1.473776080624756402e+00 1.100267972731393584e+01
1.550301364047369734e+00 1.162899757796961708e+01
1.446648037202456161e+00 9.351842714469736251e+00
1.395551186921244247e+00 8.256987738712112446e+00
1.371107707840397705e+00 8.836630222712278382e+00
1.412899667507290236e+00 9.767689443359699908e+00
1.364914385112113937e+00 8.380592395830532837e+00
1.397427239753338268e+00 9.812221264852606595e+00
1.412890494648578965e+00 9.604376981941774361e+00
1.434892169844232068e+00 9.851105301913296586e+00
1.412745049955282939e+00 9.359498596973390150e+00
1.534740606807087904e+00 8.854537017514147124e+00
1.514017677077637458e+00 8.967606018925630806e+00
1.532769111255975591e+00 1.009061074668399272e+01
1.495055883250985707e+00 8.887425416465037031e+00
1.379258616732991216e+00 9.209630416741740433e+00
1.368899760079074879e+00 9.793844371917836966e+00
1.342202685947242236e+00 1.007746605830126185e+01
1.455473748738492556e+00 9.805144279911843341e+00
1.442716239379848497e+00 1.018374659168289043e+01
1.443871869078737102e+00 1.200346747951046567e+01
1.489644054299988030e+00 9.221991797076881880e+00
1.469335198958976463e+00 1.012032860255541777e+01
1.443785799258169078e+00 1.009553272540219204e+01
1.395270305503078179e+00 9.777125855238175234e+00
1.300346587996804582e+00 7.927277175275244225e+00
1.358389600247842610e+00 8.119489302685547472e+00
1.437972456346272576e+00 9.574775261740580135e+00
1.437816927630319208e+00 7.310412570901279494e+00
1.514459747153856339e+00 1.116683932947331925e+01
1.427603891777612155e+00 8.525868438455692200e+00
1.505930949900877502e+00 1.014289724104119017e+01
1.415127370990139966e+00 9.526875690691989362e+00
1.378281745043408169e+00 8.933393874290942449e+00
1.470409760780781117e+00 9.284501135565385255e+00
1.412043729837682449e+00 7.859352821689784108e+00
1.519912701843833647e+00 8.999379993145144141e+00
1.400291939117037199e+00 7.935672933563409970e+00
1.551490243339124220e+00 1.055548010253221491e+01
1.406623069269032245e+00 1.044727456271957955e+01
1.441571771803833002e+00 8.725684101496430145e+00
1.441724710918543817e+00 9.766586926749653230e+00
1.404854874244936269e+00 9.597443119852554716e+00
1.477967041955063010e+00 1.023753557203732001e+01
1.549228549945026678e+00 9.767490186067897540e+00
1.358331330963846062e+00 1.121878040210087946e+01
1.510550639224775837e+00 9.153866661201664812e+00
1.454483278789911127e+00 1.008731252887485041e+01
1.423250059271890411e+00 1.061427285853389080e+01
1.482263489379219035e+00 1.075073304163593235e+01
1.365794020276154264e+00 8.031001341386984294e+00
1.407113979396601655e+00 8.454530849494663158e+00
1.419840906100140243e+00 9.193392273241034474e+00
1.451350845273131185e+00 9.616019630934967921e+00
1.613839701306721830e+00 9.516466410400845177e+00
1.425903062672123855e+00 1.027872906030222033e+01
1.399217502321812745e+00 1.044537753521733059e+01
1.453177107360775322e+00 8.864832932883055960e+00
1.488204623582494168e+00 1.010514694064098151e+01
1.547828543729890427e+00 9.562712294691840142e+00
1.335053966075439025e+00 7.704935916464894063e+00
1.511144672330545946e+00 9.323690485460472743e+00
1.410473106423258738e+00 8.044172870574817225e+00
1.397524263311358483e+00 1.021465778138385438e+01
1.449942531422639291e+00 1.125315765506161192e+01
1.505147776267350634e+00 1.003664404065517246e+01
1.465158668833994815e+00 9.060412428718500166e+00
1.508600233208699404e+00 8.587925299953166558e+00
1.398872752295062805e+00 7.886929572754909579e+00
1.428779413331176418e+00 9.949678813628478835e+00
1.294813828964289870e+00 9.467683003722807911e+00
1.507598951427820078e+00 8.155210202588644819e+00
1.478178428339772976e+00 9.403699974281712670e+00
1.469557652114428459e+00 8.321796003234592121e+00
1.377756698922572909e+00 9.188613825434822857e+00
1.402232880020795491e+00 9.179301977032814364e+00
1.397147096758747375e+00 9.671534020832307732e+00
1.473480797574408196e+00 1.054625201170881965e+01
1.424358661204408127e+00 8.553144566640233037e+00
1.334956090811498131e+00 8.350520260953192775e+00
1.498711600894111262e+00 1.034364518184065318e+01
1.368416665895854312e+00 8.931267882791681600e+00
1.421661302561092910e+00 1.011224007311477635e+01
1.437132912130617113e+00 9.504355834046215534e+00
