# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run C01:IMRPhenomPv2_NRTidal:LowSpin)
1.659288e+00	1.647398e+00	5.259616e+02	5.672695e+02
1.732798e+00	1.526843e+00	1.600115e+02	4.169677e+02
1.779502e+00	1.509253e+00	2.012350e+02	1.541303e+02
1.686753e+00	1.581581e+00	1.155843e+03	4.245584e+02
1.622183e+00	1.615300e+00	2.549765e+03	2.344176e+03
1.748497e+00	1.532716e+00	5.181291e+02	5.235973e+02
1.685172e+00	1.647584e+00	4.572598e+02	8.203732e+02
1.633921e+00	1.609155e+00	2.342441e+02	4.681999e+02
1.661366e+00	1.641388e+00	1.388202e+03	5.133625e+02
1.869685e+00	1.452360e+00	1.364458e+03	1.000400e+03
1.716913e+00	1.614935e+00	3.867860e+02	2.583531e+02
1.700877e+00	1.565509e+00	1.064499e+03	1.019042e+03
1.676297e+00	1.665410e+00	4.943131e+02	1.255333e+02
1.765978e+00	1.512486e+00	1.384578e+02	1.025670e+03
1.827402e+00	1.489593e+00	1.921023e+02	9.812525e+02
1.739860e+00	1.604456e+00	4.386620e+02	2.084353e+03
1.913791e+00	1.425571e+00	1.169026e+02	7.728937e+02
1.822669e+00	1.545419e+00	1.627302e+03	2.664672e+02
1.811289e+00	1.502930e+00	4.390496e+02	2.198789e+01
1.678873e+00	1.611540e+00	2.426887e+02	2.653918e+03
1.780634e+00	1.550677e+00	5.731784e+02	3.557287e+02
1.822113e+00	1.482931e+00	4.483360e+01	4.938856e+02
1.908216e+00	1.393191e+00	6.162979e+01	6.719854e+02
1.732777e+00	1.535485e+00	1.780225e+02	1.015146e+03
1.841935e+00	1.460847e+00	1.317573e+02	1.384413e+02
1.735571e+00	1.578470e+00	1.439133e+02	1.138204e+03
1.761596e+00	1.522872e+00	2.774097e+02	2.722707e+02
1.657307e+00	1.641598e+00	4.065554e+02	4.581953e+01
1.783612e+00	1.514937e+00	2.659274e+02	1.011071e+03
1.667634e+00	1.631120e+00	2.592882e+02	4.004441e+02
1.714556e+00	1.581612e+00	3.120474e+02	7.085591e+02
1.651336e+00	1.608109e+00	6.337356e+01	7.312751e+01
1.815076e+00	1.500656e+00	3.049953e+01	1.928244e+02
1.683180e+00	1.607282e+00	5.015759e+02	5.248467e+02
1.792816e+00	1.553247e+00	1.835777e+02	2.972416e+03
1.695226e+00	1.574154e+00	1.742561e+02	6.803462e+02
1.682073e+00	1.636547e+00	2.878766e+02	8.044419e+02
1.844623e+00	1.530295e+00	3.075154e+02	3.279963e+02
1.856103e+00	1.505630e+00	1.941827e+02	1.321728e+02
1.691483e+00	1.617595e+00	1.958404e+03	4.407858e+02
1.786951e+00	1.532293e+00	7.298199e+01	4.314309e+02
1.825489e+00	1.457436e+00	9.324577e+01	9.050517e+02
1.885519e+00	1.445890e+00	2.181867e+02	2.524000e+02
1.728558e+00	1.582577e+00	9.322672e+01	5.799381e+02
1.897956e+00	1.455714e+00	2.235673e+02	1.105969e+03
1.803942e+00	1.477405e+00	1.660398e+02	3.641479e+02
1.869228e+00	1.449860e+00	4.404296e+02	2.892995e+03
1.737492e+00	1.554534e+00	3.383851e+01	5.238033e+02
1.680054e+00	1.579160e+00	2.724417e+02	3.561567e+02
1.855070e+00	1.473821e+00	3.051609e+02	9.499488e+01
1.789491e+00	1.558607e+00	9.411267e+02	1.576386e+03
1.743507e+00	1.554041e+00	9.793246e+01	3.180762e+02
1.751279e+00	1.551757e+00	4.509021e+02	7.745304e+02
1.711341e+00	1.616925e+00	2.147209e+02	4.489456e+02
1.696023e+00	1.568577e+00	7.878062e+02	4.570409e+02
1.691694e+00	1.627401e+00	7.028023e+02	2.281067e+02
1.783184e+00	1.521325e+00	2.668052e+02	1.535228e+03
1.840882e+00	1.503851e+00	2.760430e+02	1.164378e+02
1.648242e+00	1.635641e+00	1.077918e+03	1.827608e+03
1.807812e+00	1.503200e+00	8.692604e+02	1.182518e+03
1.630546e+00	1.623933e+00	4.111303e+02	3.255891e-01
1.864318e+00	1.454622e+00	4.750872e+01	7.578680e+01
1.796428e+00	1.510802e+00	7.094020e+02	3.483974e+02
1.677593e+00	1.569228e+00	2.258721e+01	8.541996e+02
1.769532e+00	1.520027e+00	4.168469e+02	9.846742e+01
1.792359e+00	1.477116e+00	1.426042e+03	5.957149e+02
1.953355e+00	1.449277e+00	1.477557e+02	4.822024e+02
1.703279e+00	1.607052e+00	4.069905e+02	2.772729e+01
1.838346e+00	1.481099e+00	1.923494e+02	1.716518e+03
1.813335e+00	1.536306e+00	1.586530e+02	3.256713e+02
1.689155e+00	1.632338e+00	2.396535e+02	1.744810e+03
1.662162e+00	1.611358e+00	1.028417e+03	7.964055e+01
1.757742e+00	1.543350e+00	2.635224e+02	2.154536e+02
1.706156e+00	1.609926e+00	5.089058e+02	1.630398e+03
1.748103e+00	1.602236e+00	1.311221e+02	8.321122e+02
1.699070e+00	1.591672e+00	1.472257e+02	1.360862e+02
1.855467e+00	1.484501e+00	5.936356e+02	3.273715e+02
1.712950e+00	1.618134e+00	3.003599e+01	4.168793e+02
1.710805e+00	1.603352e+00	2.107211e+03	1.085143e+03
1.761084e+00	1.543120e+00	6.878522e+02	2.494872e+03
1.750393e+00	1.556955e+00	1.686563e+03	8.268462e+02
1.673434e+00	1.671043e+00	2.523906e+02	2.222787e+02
1.724965e+00	1.558265e+00	2.988082e+02	7.809852e+02
1.813147e+00	1.448586e+00	2.265527e+02	1.572694e+02
1.876815e+00	1.468863e+00	2.227729e+02	4.388121e+02
1.862462e+00	1.488768e+00	6.228302e+02	1.924943e+02
1.701786e+00	1.579872e+00	5.704428e+01	1.087580e+03
1.657231e+00	1.654967e+00	9.185978e+01	1.176131e+02
1.667147e+00	1.664191e+00	2.079779e+01	4.258497e+02
1.697972e+00	1.573496e+00	2.044305e+02	1.264769e+02
1.862922e+00	1.427435e+00	5.833585e+02	1.668960e+03
1.881467e+00	1.406695e+00	2.065011e+02	2.400712e+02
1.851128e+00	1.459024e+00	4.495253e+02	4.327002e+03
1.824580e+00	1.477905e+00	7.461578e+01	4.036544e+02
1.799259e+00	1.525013e+00	4.248520e+02	6.871879e+01
1.826006e+00	1.480995e+00	2.884034e+02	3.302042e+02
1.744067e+00	1.572983e+00	1.224878e+02	8.488639e+02
1.822528e+00	1.533925e+00	3.354983e+02	1.136554e+03
1.670702e+00	1.663749e+00	2.943190e+02	1.994293e+02
1.788857e+00	1.542011e+00	3.639361e+02	2.558589e+02
1.684474e+00	1.601472e+00	3.950749e+02	6.023444e+02
1.779267e+00	1.566679e+00	1.273953e+03	1.622122e+02
1.699662e+00	1.602219e+00	6.353370e+02	1.721720e+02
1.660020e+00	1.608984e+00	6.227260e+02	8.252006e+01
1.865533e+00	1.441181e+00	8.853437e+00	6.507277e+02
1.650641e+00	1.639447e+00	1.196150e+00	1.445426e+02
1.772673e+00	1.557708e+00	8.774138e+01	1.007325e+03
1.773400e+00	1.530065e+00	1.711297e+01	1.209858e+02
1.675512e+00	1.605153e+00	5.112961e+02	5.736445e+02
1.700637e+00	1.645384e+00	4.419029e+02	1.847679e+02
1.783212e+00	1.552002e+00	6.344118e+01	2.715965e+02
1.741592e+00	1.555124e+00	4.175233e+02	5.488556e+02
1.650920e+00	1.648968e+00	1.147449e+02	3.488242e+02
1.919316e+00	1.465179e+00	4.929646e+02	2.819781e+03
1.846152e+00	1.498110e+00	1.159823e+03	8.761468e+02
1.654274e+00	1.615116e+00	7.085554e+01	6.718712e+02
1.789545e+00	1.525261e+00	1.945650e+03	1.196862e+02
1.777480e+00	1.488835e+00	2.168367e+01	1.866161e+02
1.740227e+00	1.561468e+00	1.044182e+03	3.737252e+02
1.720803e+00	1.591012e+00	1.055943e+02	6.223625e+02
1.779899e+00	1.549087e+00	2.193015e+02	9.706672e+02
1.758945e+00	1.549135e+00	3.281473e+02	2.459398e+02
1.963438e+00	1.432427e+00	4.152557e+02	1.084093e+02
1.670773e+00	1.627934e+00	4.307209e+01	9.315213e+01
1.739210e+00	1.516202e+00	2.989922e+02	1.577773e+03
1.724941e+00	1.643458e+00	2.110404e+02	3.977113e+02
1.904502e+00	1.437732e+00	4.283000e+02	3.532286e+02
1.707680e+00	1.632797e+00	3.779286e+02	4.796002e+02
1.754280e+00	1.541559e+00	2.954573e+02	1.036086e+02
1.837864e+00	1.486529e+00	4.589079e+02	1.944598e+02
1.895866e+00	1.458243e+00	2.237647e+02	2.851681e+03
1.708203e+00	1.640445e+00	3.539995e+02	1.793625e+02
1.827174e+00	1.546507e+00	1.159009e+02	2.155280e+02
1.694670e+00	1.643559e+00	4.984924e+01	1.558121e+03
1.746608e+00	1.571812e+00	2.520342e+02	2.096434e+02
1.736567e+00	1.589389e+00	3.966975e+02	1.591363e+02
1.928521e+00	1.440241e+00	3.802402e+02	2.249473e+01
1.657894e+00	1.622551e+00	6.304286e+02	5.443977e+02
1.738717e+00	1.559327e+00	6.905483e+02	2.389482e+02
1.774184e+00	1.533005e+00	5.267062e+02	2.274243e+01
1.668487e+00	1.613038e+00	2.508657e+02	4.565134e+02
1.905932e+00	1.430625e+00	4.209970e+01	8.198422e+02
1.864748e+00	1.456407e+00	3.883664e+02	2.682169e+03
1.846914e+00	1.464343e+00	2.826979e+02	4.658287e+02
1.786371e+00	1.486176e+00	6.238174e+02	1.170894e+03
1.664958e+00	1.632363e+00	1.479095e+03	7.806602e+02
1.742867e+00	1.550805e+00	4.852390e+02	3.219587e+03
1.835585e+00	1.453364e+00	7.612503e+02	2.527705e+02
1.818261e+00	1.538679e+00	3.867206e+02	6.158335e+02
1.777563e+00	1.538145e+00	1.143326e+03	2.014410e+03
1.746449e+00	1.600792e+00	9.437778e+02	1.647602e+03
1.838486e+00	1.519865e+00	5.196868e+01	6.327419e+02
1.948627e+00	1.405517e+00	2.485620e+02	1.778587e+02
1.689126e+00	1.643831e+00	1.898792e+03	2.499825e+03
1.809227e+00	1.524577e+00	8.798647e+01	3.314486e+02
1.735345e+00	1.562389e+00	1.440516e+02	1.450864e+03
1.852173e+00	1.463881e+00	2.507582e+02	1.249821e+03
1.731744e+00	1.612382e+00	6.121131e+02	3.555830e+02
1.665477e+00	1.601636e+00	8.800605e+02	1.768494e+03
1.761525e+00	1.512116e+00	1.128820e+03	6.202859e+02
1.661604e+00	1.655611e+00	2.957226e+02	9.643778e+02
1.734448e+00	1.566600e+00	1.227743e+02	2.028481e+02
1.771081e+00	1.560132e+00	6.967716e+01	2.277133e+03
1.828388e+00	1.510190e+00	5.929500e+02	1.796220e+03
1.662956e+00	1.597707e+00	2.272587e+02	9.276743e+02
1.753851e+00	1.577974e+00	7.064320e+02	2.950185e+02
1.874421e+00	1.517729e+00	1.879263e+02	6.714998e+02
1.916945e+00	1.466567e+00	4.502665e+02	9.351679e+01
1.642140e+00	1.635870e+00	1.228337e+03	1.042101e+03
1.758939e+00	1.548977e+00	5.196214e+02	3.867565e+02
1.821774e+00	1.440778e+00	3.759363e+02	1.490779e+03
1.786623e+00	1.540889e+00	4.673942e+02	4.590879e+01
1.713866e+00	1.612551e+00	1.505705e+03	4.748556e+02
1.845814e+00	1.441070e+00	6.334636e+00	1.627128e+02
1.757029e+00	1.580045e+00	6.962742e+02	1.794675e+03
1.796332e+00	1.531810e+00	1.200651e+02	8.159487e+02
1.852784e+00	1.452477e+00	2.282466e+02	5.219288e+01
1.755735e+00	1.574710e+00	2.841894e+02	4.870837e+02
1.729454e+00	1.624400e+00	1.166642e+03	2.555178e+02
1.746583e+00	1.558104e+00	6.891418e+02	5.094625e+02
1.695439e+00	1.606341e+00	2.124840e+03	2.597133e+03
1.746020e+00	1.578385e+00	2.764224e+02	2.547717e+02
1.768991e+00	1.547537e+00	6.819250e+02	9.742256e+02
1.740902e+00	1.563000e+00	2.273228e+01	4.685874e+02
1.800163e+00	1.522534e+00	1.290073e+03	1.191815e+03
1.763589e+00	1.518718e+00	4.846807e+02	6.526269e+01
1.758612e+00	1.562148e+00	3.441540e+02	3.011612e+02
1.924311e+00	1.410534e+00	1.121506e+02	4.003470e+02
1.778804e+00	1.536131e+00	4.781790e+01	2.655390e+02
1.840153e+00	1.497203e+00	2.357073e+02	5.009085e+02
1.669523e+00	1.640835e+00	1.077633e+03	2.956215e+02
1.659544e+00	1.617772e+00	1.889058e+03	9.800860e+02
1.795535e+00	1.559008e+00	3.440833e+02	3.989612e+02
1.721728e+00	1.589789e+00	2.817101e+02	6.248336e+01
1.855833e+00	1.476091e+00	2.507399e+02	2.888898e+02
1.679953e+00	1.609524e+00	1.535366e+02	9.281639e+01
1.798055e+00	1.517721e+00	1.381607e+03	1.233812e+03
1.685566e+00	1.580395e+00	4.653174e+02	6.343875e+01
1.714664e+00	1.571952e+00	3.045746e+02	1.047930e+02
1.903998e+00	1.500742e+00	3.510458e+02	8.955305e+01
1.822790e+00	1.476748e+00	7.708755e+02	4.026465e+02
1.651178e+00	1.635738e+00	2.122078e+02	1.045884e+01
1.854047e+00	1.467695e+00	4.175261e+02	8.925707e+02
1.787995e+00	1.487677e+00	4.793365e+02	6.262718e+02
1.663082e+00	1.612800e+00	1.139385e+03	3.946639e+01
1.836969e+00	1.492580e+00	4.637371e+02	6.045845e+01
1.830760e+00	1.515224e+00	3.375612e+02	6.403705e+02
1.718056e+00	1.616541e+00	3.019534e+02	1.147445e+02
1.777010e+00	1.533535e+00	3.053458e+02	2.653047e+03
1.734510e+00	1.593089e+00	8.760163e+02	2.394021e+00
1.859124e+00	1.457873e+00	4.873421e+02	4.055565e+02
1.748706e+00	1.548377e+00	2.085513e+03	3.009574e+02
1.634122e+00	1.615175e+00	4.418854e+02	1.431251e+03
1.757715e+00	1.590499e+00	1.988048e+01	4.414114e+02
1.755035e+00	1.538086e+00	1.153287e+02	5.146394e+02
1.742597e+00	1.547748e+00	4.934288e+02	7.801618e+00
1.794007e+00	1.543660e+00	7.397871e+01	8.254660e+01
1.789491e+00	1.544696e+00	3.745141e+02	1.239483e+02
1.901074e+00	1.479789e+00	2.272905e+02	1.839009e+01
1.834704e+00	1.488599e+00	4.217897e+02	2.982211e+02
1.678030e+00	1.673315e+00	6.788806e+02	7.862750e+02
1.686806e+00	1.596883e+00	2.228160e+02	2.932411e+02
1.770722e+00	1.534393e+00	5.708062e+01	9.108329e+02
1.941910e+00	1.412102e+00	9.865194e+01	4.070225e+02
1.750099e+00	1.534406e+00	8.628931e+01	1.999155e+02
1.709679e+00	1.585731e+00	1.027757e+03	3.637836e+02
1.829181e+00	1.518295e+00	2.116669e+02	2.658391e+02
1.839912e+00	1.482754e+00	1.470830e+01	1.927767e+02
1.781707e+00	1.569332e+00	4.058813e+02	6.541009e+02
1.854866e+00	1.491908e+00	3.368880e+01	6.642010e+02
1.766320e+00	1.559434e+00	4.026757e+02	1.682363e+03
2.015971e+00	1.371895e+00	2.706087e+01	4.696737e+02
1.796158e+00	1.496155e+00	4.121398e+02	8.625785e+01
1.661015e+00	1.638311e+00	1.423052e+03	5.200645e+02
1.753266e+00	1.529316e+00	3.953006e+01	5.211667e+02
1.688544e+00	1.613597e+00	1.395990e+03	1.900959e+02
1.989056e+00	1.410125e+00	3.167121e+02	4.741347e+02
1.699047e+00	1.636940e+00	7.665767e+02	1.755892e+01
1.861272e+00	1.496989e+00	2.497302e+02	1.431527e+02
1.805972e+00	1.488841e+00	4.168309e+02	1.299681e+02
1.699134e+00	1.589799e+00	1.341889e+02	8.883346e+01
1.891086e+00	1.430138e+00	2.426622e+02	8.076417e+02
1.757165e+00	1.594351e+00	1.907477e+01	1.068676e+02
1.831739e+00	1.518755e+00	4.680444e+02	4.391900e+01
1.802367e+00	1.557214e+00	1.597140e+02	2.462220e+02
1.757735e+00	1.540492e+00	1.563029e+02	1.423262e+02
1.743390e+00	1.585875e+00	5.227372e+02	1.934270e+02
1.749432e+00	1.609768e+00	5.320087e+01	9.983290e+02
1.793649e+00	1.518472e+00	1.373327e+03	9.747191e+02
1.806944e+00	1.503414e+00	4.741092e+02	4.835585e+02
1.814380e+00	1.503930e+00	5.161391e+02	7.281993e+01
1.661069e+00	1.599050e+00	1.825319e+01	1.490001e+02
1.665346e+00	1.605663e+00	6.988088e+02	1.515621e+02
1.916615e+00	1.448467e+00	2.960813e+02	5.691676e+02
1.754240e+00	1.554714e+00	1.422218e+03	1.944961e+02
1.918016e+00	1.448518e+00	1.462451e+02	2.723347e+03
1.837944e+00	1.498614e+00	5.551267e+01	5.716055e+02
1.700735e+00	1.630535e+00	7.309923e+01	1.778948e+03
1.916507e+00	1.451432e+00	2.342339e+02	2.040205e+02
1.672171e+00	1.606009e+00	6.845022e+02	3.394674e+02
1.786542e+00	1.553995e+00	2.296554e+03	1.039837e+03
1.754147e+00	1.576178e+00	6.629368e+02	2.062861e+03
1.762924e+00	1.559389e+00	2.707879e+01	9.254392e+02
1.731332e+00	1.601076e+00	1.088549e+02	4.945039e+02
1.856691e+00	1.483687e+00	3.254729e+02	1.516924e+03
1.826900e+00	1.476414e+00	7.344200e+01	9.019323e+02
1.668884e+00	1.608573e+00	1.353889e+02	1.542596e+02
1.741527e+00	1.583873e+00	3.377957e+02	1.615626e+02
1.691703e+00	1.576264e+00	9.912854e+02	7.424473e+02
1.651589e+00	1.595482e+00	3.650774e+02	2.389015e+02
1.943687e+00	1.389748e+00	3.887979e+01	4.542941e+01
1.928583e+00	1.442937e+00	2.789228e+02	9.465876e+01
1.683469e+00	1.593020e+00	3.203650e+02	2.986236e+03
1.863848e+00	1.471653e+00	2.588858e+02	5.312146e+02
1.692159e+00	1.621329e+00	1.989626e+02	7.955346e+02
1.798114e+00	1.539854e+00	2.870617e+02	2.729469e+02
1.673721e+00	1.642196e+00	3.665459e+02	2.162386e+02
1.780770e+00	1.544199e+00	1.599064e+03	3.528401e+02
1.677055e+00	1.606318e+00	2.662083e+02	1.850980e+02
1.781862e+00	1.519505e+00	5.971754e+01	9.002875e+02
1.736116e+00	1.603182e+00	2.243071e+02	8.663232e+02
1.913357e+00	1.409552e+00	9.330249e+01	4.377940e+02
1.696842e+00	1.628936e+00	6.582634e+02	3.495426e+02
1.800916e+00	1.485531e+00	2.711912e+02	4.015436e+02
1.656559e+00	1.650012e+00	4.070267e+02	2.353480e+02
1.745672e+00	1.521158e+00	2.506824e+01	7.685331e+02
1.854601e+00	1.470478e+00	9.743312e+01	5.353755e+02
1.788711e+00	1.543995e+00	1.283663e+02	1.361307e+02
1.729249e+00	1.635024e+00	1.893795e+03	4.549673e+02
1.696963e+00	1.566023e+00	1.407466e+02	1.656126e+03
1.699447e+00	1.597769e+00	2.009746e+03	8.758848e+02
1.804486e+00	1.529906e+00	7.422805e+02	1.118862e+02
1.675091e+00	1.647580e+00	3.200176e+02	3.134784e+02
1.691374e+00	1.657006e+00	1.020010e+02	2.952870e+03
1.725996e+00	1.611971e+00	1.689539e+02	3.248428e+03
1.822775e+00	1.466576e+00	1.977426e+02	3.098051e+02
1.729162e+00	1.575768e+00	1.957845e+02	4.509892e+02
1.772086e+00	1.525753e+00	1.239361e+02	1.431828e+02
1.740486e+00	1.558519e+00	3.124986e+02	3.206706e+01
1.700883e+00	1.558866e+00	5.342664e+02	1.226131e+03
1.639715e+00	1.618850e+00	6.720037e+02	4.496815e+02
1.654812e+00	1.637516e+00	3.258049e+02	3.189281e+01
1.911809e+00	1.446348e+00	7.200289e+01	4.775184e+02
1.841077e+00	1.478978e+00	4.940888e+02	3.110142e+02
1.848474e+00	1.469622e+00	3.820890e+02	6.973378e+02
1.711079e+00	1.572612e+00	3.479301e+02	5.680746e+02
1.642310e+00	1.639276e+00	4.993891e+02	2.968917e+02
1.705094e+00	1.613285e+00	2.541894e+02	4.903660e+02
1.772125e+00	1.537650e+00	1.110412e+01	3.410528e+02
1.761862e+00	1.528624e+00	9.450761e+00	3.130568e+02
1.732118e+00	1.565708e+00	1.310136e+03	1.280909e+03
1.828130e+00	1.479890e+00	1.983475e+02	3.514605e+02
1.707922e+00	1.603456e+00	2.308072e+03	5.736149e+02
1.655626e+00	1.655371e+00	4.137740e+02	1.775964e+03
1.835438e+00	1.470023e+00	3.747766e+02	1.329834e+02
1.953174e+00	1.417148e+00	1.410409e+01	2.761481e+02
1.696581e+00	1.612860e+00	2.040064e+02	4.954983e+02
1.672608e+00	1.665223e+00	4.394749e+00	3.408666e+02
1.660537e+00	1.645219e+00	1.068183e+03	3.898702e+03
1.896693e+00	1.477440e+00	7.055539e+02	1.773083e+02
1.680692e+00	1.653475e+00	4.081588e+02	1.199424e+02
1.663108e+00	1.655230e+00	1.998601e+02	1.351780e+02
1.718135e+00	1.607933e+00	9.938628e+02	1.979641e+02
1.661975e+00	1.637947e+00	5.308892e+02	3.010118e+02
1.845280e+00	1.465185e+00	6.947819e+01	2.841016e+02
1.726483e+00	1.596268e+00	4.083329e+02	1.644175e+02
1.627829e+00	1.624316e+00	1.071315e+03	4.023758e+01
1.814727e+00	1.554875e+00	7.039924e+02	1.643435e+03
1.740292e+00	1.526267e+00	2.984233e+02	3.318247e+02
1.936784e+00	1.421655e+00	4.599703e+01	1.015295e+03
1.845609e+00	1.484489e+00	5.476645e+02	2.997931e+01
1.855024e+00	1.490245e+00	7.892183e+02	3.373854e+02
1.776079e+00	1.534982e+00	1.376541e+03	1.500749e+03
1.902790e+00	1.457536e+00	6.587743e+01	1.515224e+03
1.768748e+00	1.497736e+00	7.285219e+01	3.417795e+02
1.667232e+00	1.583059e+00	2.479755e+02	4.104521e+02
1.784844e+00	1.562370e+00	6.206467e+02	7.725180e+01
1.759312e+00	1.511016e+00	6.173323e+01	4.718811e+01
1.924022e+00	1.416777e+00	6.793166e+02	1.874761e+03
1.913845e+00	1.400668e+00	3.457054e+02	8.488719e+02
1.869980e+00	1.500154e+00	7.163700e+01	1.064237e+03
1.747259e+00	1.552174e+00	1.891222e+03	4.197631e+02
1.869572e+00	1.465615e+00	6.172004e+02	4.779316e+02
1.785429e+00	1.507375e+00	1.629548e+02	1.706875e+02
1.823916e+00	1.496148e+00	2.935151e+02	9.359846e+02
1.905330e+00	1.425632e+00	7.494630e-01	5.268140e+02
1.765270e+00	1.540945e+00	4.749835e+02	8.961461e+02
1.852953e+00	1.505576e+00	2.342124e+02	1.781383e+02
1.834255e+00	1.470074e+00	9.037211e+01	3.132283e+02
1.732639e+00	1.621519e+00	2.545612e+01	4.490903e+02
1.692858e+00	1.595007e+00	6.175357e+02	6.478336e+02
1.693824e+00	1.633334e+00	3.373416e+02	1.485285e+03
1.714058e+00	1.573219e+00	1.315599e+03	1.187552e+03
1.761047e+00	1.540046e+00	4.126178e+02	1.153175e+03
1.817804e+00	1.518761e+00	4.328939e+02	1.843370e+02
1.898513e+00	1.468913e+00	4.760815e+02	1.774701e+03
1.687967e+00	1.581810e+00	4.204659e+02	1.148403e+02
1.816751e+00	1.474907e+00	6.495617e+01	5.590086e+01
1.677840e+00	1.599639e+00	1.054397e+02	9.081683e+02
1.743121e+00	1.614048e+00	5.487735e+01	1.504288e+03
1.747247e+00	1.549664e+00	7.604548e+02	2.288423e+01
1.765817e+00	1.593716e+00	7.498223e+02	3.431669e+02
1.750431e+00	1.577702e+00	5.775415e+02	9.870361e+01
1.638034e+00	1.632470e+00	1.250195e+02	1.158431e+02
1.733266e+00	1.602286e+00	1.061322e+03	1.063065e+02
1.696103e+00	1.600410e+00	5.236045e+02	5.364457e+02
1.717169e+00	1.622761e+00	2.398460e+02	5.998253e+02
1.638795e+00	1.622410e+00	1.668401e+02	1.935903e+02
1.675330e+00	1.602740e+00	6.591574e+01	2.267845e+02
1.718691e+00	1.599494e+00	3.472470e+02	1.330310e+02
1.741734e+00	1.587496e+00	3.577258e+02	1.136537e+02
1.740026e+00	1.563580e+00	2.953836e+02	1.621231e+03
1.872645e+00	1.439286e+00	3.063243e+00	7.847019e+02
1.744291e+00	1.539252e+00	4.198175e+02	1.166846e+01
1.824178e+00	1.457003e+00	1.026793e+02	6.984599e+02
1.867104e+00	1.479506e+00	5.063805e+02	5.979612e+02
1.703165e+00	1.582913e+00	8.063726e+02	3.851715e+01
1.806589e+00	1.532395e+00	6.128536e+02	1.825739e+02
1.717217e+00	1.601332e+00	5.256051e+02	3.242895e+01
1.761395e+00	1.521533e+00	9.437724e+01	7.218883e+02
1.859535e+00	1.442036e+00	1.386022e+02	4.665749e+02
1.910485e+00	1.474586e+00	3.450815e+01	1.334008e+03
1.719109e+00	1.587855e+00	7.157013e+02	6.798529e+02
1.846584e+00	1.498562e+00	1.144554e+01	4.796851e+02
1.686371e+00	1.559882e+00	3.079892e+01	2.231608e+03
1.707889e+00	1.612624e+00	3.213885e+02	1.236941e+02
1.738381e+00	1.540438e+00	5.966685e+02	8.757039e+02
1.699312e+00	1.566780e+00	1.192638e+01	2.119218e+03
1.725186e+00	1.563779e+00	4.784546e+02	5.778915e+01
1.792825e+00	1.514950e+00	6.040774e+02	1.636420e+02
1.780331e+00	1.523578e+00	9.500518e+01	8.443833e+02
1.734770e+00	1.571892e+00	1.869741e+02	3.694541e+01
1.751858e+00	1.584560e+00	1.942080e+02	5.475937e+02
1.674561e+00	1.638238e+00	1.109882e+03	2.884052e+02
1.831566e+00	1.513374e+00	3.430467e+02	9.723782e+02
1.721018e+00	1.540496e+00	2.461605e+02	2.170139e+02
1.870008e+00	1.451525e+00	7.456084e+01	4.233039e+02
1.705437e+00	1.561139e+00	1.007478e+03	1.716384e+03
1.893771e+00	1.485800e+00	9.188962e+01	5.214598e+02
1.800020e+00	1.488557e+00	3.248064e+02	1.601636e+02
1.636788e+00	1.616633e+00	1.288495e+02	8.806123e+02
1.679010e+00	1.641173e+00	3.447592e+02	5.437443e+02
1.825461e+00	1.515574e+00	1.247186e+02	2.730706e+02
1.732252e+00	1.547643e+00	4.454207e+02	2.007220e+02
1.828163e+00	1.519024e+00	3.446682e+02	2.880392e+02
1.780933e+00	1.519932e+00	8.331754e+02	3.494945e+02
1.701230e+00	1.619239e+00	2.337930e+02	3.897248e+02
1.688813e+00	1.606671e+00	8.774181e+02	6.099800e+02
1.684120e+00	1.585329e+00	5.683165e+02	7.432427e+01
1.759991e+00	1.568615e+00	1.216294e+03	1.494100e+03
1.806250e+00	1.459503e+00	3.591271e+02	5.688603e+02
1.886994e+00	1.430230e+00	3.679950e+02	2.984805e+02
1.791851e+00	1.529676e+00	1.060238e+02	2.088120e+02
1.629270e+00	1.627190e+00	5.315026e+02	2.598724e+02
1.686481e+00	1.632728e+00	5.875624e+01	7.384670e+02
1.923432e+00	1.454056e+00	1.244428e+01	5.121434e+02
1.664796e+00	1.621994e+00	7.722133e+02	1.576571e+03
1.691177e+00	1.609646e+00	8.968926e+02	5.868525e+02
1.671368e+00	1.594950e+00	3.008297e+03	3.772770e+02
1.661586e+00	1.618294e+00	7.979479e+02	1.107264e+02
1.777580e+00	1.553013e+00	9.916875e+00	3.498978e+02
1.812231e+00	1.515846e+00	1.590623e+02	4.108441e+02
1.732709e+00	1.563759e+00	2.070667e+02	2.929668e+02
1.744173e+00	1.551937e+00	3.961683e+02	1.575447e+03
1.872244e+00	1.462161e+00	1.354287e+03	3.179237e+03
1.715600e+00	1.590010e+00	2.738154e+02	1.876837e+01
1.888454e+00	1.431554e+00	4.124052e+01	1.543294e+03
1.743828e+00	1.592100e+00	2.340763e+03	9.760081e+02
1.661404e+00	1.615530e+00	5.821661e+02	2.589514e+02
1.762738e+00	1.535833e+00	3.444042e+02	8.945153e+02
1.739170e+00	1.546192e+00	6.637631e+02	1.267938e+03
1.660437e+00	1.656577e+00	2.147386e+02	1.752599e+02
1.830303e+00	1.455686e+00	4.637951e+02	7.793049e+02
1.878671e+00	1.494581e+00	1.048321e+03	5.775855e+02
