R_km,M_sun
1.053002441666220435e+01,1.864122089070959554e+00
1.054588898074514169e+01,1.862867736302790789e+00
1.059286326144887802e+01,1.859165294650648281e+00
1.065266372407852202e+01,1.854208500230337453e+00
1.066463460161372012e+01,1.853139766336003635e+00
1.070947948000534566e+01,1.849251705810026181e+00
1.077199765058428227e+01,1.844294911389715130e+00
1.078338022248230033e+01,1.843486998144167721e+00
1.084957161156702909e+01,1.839338116969404302e+00
1.090212584335088053e+01,1.836743173655154937e+00
1.095963357452971465e+01,1.834381322549092808e+00
1.102087146421946073e+01,1.832295140580314285e+00
1.112612163619942329e+01,1.829424528128781535e+00
1.113961708508803738e+01,1.829094996754664582e+00
1.125836270595661937e+01,1.826604577811977936e+00
1.137710832682519779e+01,1.824703966682208245e+00
1.139631312518165451e+01,1.824467733708470707e+00
1.149585394769377800e+01,1.823248278313288395e+00
