R_km,M_sun
9.187351192568650404e+00,6.317212843185495696e-01
9.202838135518929263e+00,6.245610932680885075e-01
9.210004410670729058e+00,6.218262930390333620e-01
9.221850322205254358e+00,6.174009022176275563e-01
9.244592686986869978e+00,6.102407111671664941e-01
9.252622096256617468e+00,6.080301092362222493e-01
9.270978966482935846e+00,6.030805201167054319e-01
9.295239781842507654e+00,5.973117951803322834e-01
9.301137848020486487e+00,5.959203290662444807e-01
9.334375272785225164e+00,5.887601380157834186e-01
9.337857467428396063e+00,5.880562065284349327e-01
9.369107410997896679e+00,5.815999469653223564e-01
9.380475153014284473e+00,5.793436671472028676e-01
9.403888372204123769e+00,5.744397559148614052e-01
9.423092838600174659e+00,5.704572242565498774e-01
9.437340422698740738e+00,5.672795648644003430e-01
9.465710524186063068e+00,5.608703017244326405e-01
9.468804026411584474e+00,5.601193738139392808e-01
9.497350023302297828e+00,5.529591827634783296e-01
9.508328209771953254e+00,5.501121097268375504e-01
9.524047042981315769e+00,5.457989917130172675e-01
9.549203153219593787e+00,5.386388006625562053e-01
9.550945895357841664e+00,5.381181872552761591e-01
9.572497512611230164e+00,5.314786096120951431e-01
9.593563580943730074e+00,5.247380245378563401e-01
9.594875558600612919e+00,5.243184185616341919e-01
9.616185579360712055e+00,5.171582275111731297e-01
9.636181266529620260e+00,5.103018284170927066e-01
9.637105810217519775e+00,5.099980364607120675e-01
9.658586274336361299e+00,5.028378454102511164e-01
9.678798952115508669e+00,4.963975233882126914e-01
9.681321938749110956e+00,4.956776543597900542e-01
9.708132469093808226e+00,4.885174633093289920e-01
9.721416637701398855e+00,4.853588840888807820e-01
9.742103037768131912e+00,4.813572722588680408e-01
9.764034323287287265e+00,4.776397646665161978e-01
9.791526375480133382e+00,4.741970812084069786e-01
9.806652008873175674e+00,4.725091342575548636e-01
9.849269694459064084e+00,4.692665173807065715e-01
9.891887380044954270e+00,4.673546923073789161e-01
9.906325958800378473e+00,4.670368901579459164e-01
9.934505065630842680e+00,4.664461502410823801e-01
